Employee_ID,Department,Emails_Sent,Emails_Received,Meetings_Hours,Z_Score,Docs_Created,Sheets_Collaborated,Tasks_Completed,Week,Collaboration_Index,Productivity_Score,Communication_Load,Collaboration_Load
E1528,HR,54,67,2.500122068,-3,10,1,17,4,3.142747534,4.856973462,121,11
E1529,Marketing,48,60,11.71874214,1,7,6,22,10,1.022113653,1.729730798,108,13
E1530,Marketing,60,80,7.083384378,-1,3,5,31,12,0.989684472,3.835027329,140,8
E1531,HR,41,74,7.478060282,-1,13,2,23,4,1.769272629,2.712884697,115,15
E1532,Operations,45,67,9.49751238,0,12,7,23,7,1.809952617,2.190995273,112,19
E1533,Marketing,45,80,5.830908081,-1,11,8,12,7,2.781474992,1.756721047,125,19
E1534,Engineering,62,56,13.9936188,1,7,3,20,3,0.666950396,1.333900793,118,10
E1535,Sales,59,69,7.528459207,-1,5,3,28,1,0.938035794,3.283125278,128,8
E1536,Support,39,61,17.89807444,3,10,6,19,9,0.846647104,1.005393436,100,16
E1537,Support,53,77,11.89060063,1,7,6,19,1,1.008486755,1.47394218,130,13
E1538,Engineering,43,73,8.295118405,-1,9,10,27,6,2.044083698,2.904750518,116,19
E1539,Marketing,55,83,9.080808575,0,13,2,22,2,1.487975879,2.182364623,138,15
E1540,Support,49,57,10.44577322,0,7,3,19,6,0.873684967,1.660001438,106,10
E1541,Finance,55,66,15.09616136,2,13,6,19,12,1.180405661,1.180405661,121,19
E1542,Sales,38,60,12.85085871,1,10,2,19,1,0.866372277,1.371756105,98,12
E1543,Sales,59,70,12.62576335,1,9,2,16,2,0.807294221,1.174246139,129,11
E1544,Support,40,67,9.083288116,0,10,7,19,10,1.685957974,1.884305971,107,17
E1545,HR,44,69,8.299220742,-1,11,1,11,5,1.290430707,1.182894815,113,12
E1546,Support,59,64,11.91221503,1,8,2,25,1,0.774460461,1.936151152,123,10
E1547,HR,36,61,14.00071162,1,12,6,19,2,1.199943073,1.266606577,97,18
E1548,Support,51,84,9.585910989,0,9,6,15,4,1.416977718,1.416977718,135,15
E1549,Finance,54,83,7.945988665,-1,6,8,22,10,1.56494721,2.459202758,137,14
E1550,Operations,44,65,6.900113108,-1,5,3,19,7,1.012643729,2.405028857,109,8
E1551,Sales,55,45,4.979475962,-2,7,5,26,9,2.006864828,4.348207128,100,12
E1552,Support,50,72,8.659580619,0,4,6,22,11,1.035241631,2.277531589,122,10
E1553,Finance,45,76,9.236830385,0,9,9,19,4,1.758356769,1.856043256,121,18
E1554,HR,45,89,9.93980809,0,14,2,29,1,1.462548508,2.650869171,134,16
E1555,HR,60,88,11.62491779,1,7,3,24,2,0.792084366,1.901002478,148,10
E1556,Sales,52,75,8.593696715,0,6,3,20,1,0.93811596,2.084702133,127,9
E1557,Engineering,54,67,15.38585349,2,11,4,14,10,0.915423783,0.854395531,121,15
E1558,Support,57,64,6.583916474,-1,6,8,17,10,1.846011892,2.241585869,121,14
E1559,Marketing,53,84,12.04830964,1,11,5,17,12,1.226212471,1.30285075,137,16
E1560,HR,55,64,6.341325696,-1,8,3,27,7,1.498366978,3.677809856,119,11
E1561,Operations,49,72,7.448633631,-1,13,6,21,10,2.248884356,2.485609025,121,19
E1562,Operations,58,77,10.8430024,0,6,7,16,11,1.097694618,1.351008761,135,13
E1563,HR,47,73,13.1310231,1,9,3,20,1,0.849195413,1.415325689,120,12
E1564,Engineering,50,69,9.161369661,0,3,3,20,9,0.59047158,1.9682386,119,6
E1565,Engineering,50,78,10.25384192,0,8,11,25,7,1.688312323,2.221463583,128,19
E1566,Finance,47,78,13.78819687,1,12,3,25,10,1.014322444,1.690537407,125,15
E1567,Operations,45,59,6.33356862,-1,5,3,14,10,1.090874091,1.909029659,104,8
E1568,Finance,47,74,12.30964821,1,13,6,27,4,1.427535853,2.02860358,121,19
E1569,Operations,54,62,7.932802433,-1,5,7,22,4,1.343363417,2.462832931,116,12
E1570,Support,50,54,10.72928734,0,12,6,23,2,1.534620091,1.960903449,104,18
E1571,Support,61,68,11.61920951,1,5,3,23,8,0.633954131,1.822618126,129,8
E1572,Marketing,49,79,6.472771106,-1,9,4,13,6,1.739649163,1.739649163,128,13
E1573,Support,65,80,7.760319848,-1,8,4,22,2,1.369812999,2.511323831,145,12
E1574,Marketing,50,68,11.99757357,1,10,5,21,6,1.154061557,1.61568618,118,15
E1575,Support,45,60,9.219668274,0,10,5,19,6,1.467758013,1.85916015,105,15
E1576,Sales,61,63,7.859015233,-1,6,8,32,8,1.580311088,3.612139629,124,14
E1577,Support,43,78,10.58419676,0,9,6,24,11,1.294867509,2.071788014,121,15
E1578,Finance,52,78,6.761746894,-1,12,6,15,9,2.319065572,1.932554643,130,18
E1579,HR,54,60,6.452077888,-1,6,3,23,8,1.207716846,3.086387494,114,9
E1580,Finance,53,76,2.834872982,-2,5,6,23,5,2.868413126,5.997591083,129,11
E1581,HR,48,69,11.07936989,0,6,3,22,9,0.745071977,1.821287054,117,9
E1582,Engineering,46,74,10.09597623,0,12,4,19,4,1.441964156,1.712332436,120,16
E1583,Finance,53,72,11.6217703,1,9,10,24,6,1.505335587,1.901476531,125,19
E1584,Engineering,45,60,13.66557775,1,9,4,21,3,0.886429449,1.431924494,105,13
E1585,Marketing,47,86,9.276065636,0,6,4,16,10,0.973135084,1.557016135,133,10
E1586,Marketing,49,65,9.791368587,0,11,3,16,9,1.297333131,1.482666436,114,14
E1587,Sales,51,63,11.02963511,0,7,5,20,9,0.997536491,1.662560818,114,12
E1588,Support,65,75,8.289767664,-1,7,5,20,6,1.291743823,2.152906372,140,12
E1589,Finance,49,87,5.626872932,-1,9,6,16,11,2.263511034,2.414411769,136,15
E1590,Engineering,45,51,6.545186137,-1,7,4,22,7,1.457883185,2.915766371,96,11
E1591,HR,54,62,9.880549579,0,7,4,17,8,1.010978344,1.562421078,116,11
E1592,Marketing,52,76,12.99937386,1,10,5,17,4,1.071476493,1.214340025,128,15
E1593,Support,39,66,14.70197108,2,7,4,18,1,0.700548991,1.146352895,105,11
E1594,Marketing,45,71,9.145891628,0,11,5,20,9,1.576992992,1.971241241,116,16
E1595,HR,43,90,10.50353829,0,8,5,20,3,1.130087081,1.738595509,133,13
E1596,Support,48,83,15.61242094,2,10,7,30,5,1.023330679,1.805877669,131,17
E1597,Support,49,76,11.55046275,1,7,4,20,3,0.876461707,1.59356674,125,11
E1598,Engineering,48,70,10.41165317,0,11,13,16,4,2.103113338,1.402075559,118,24
E1599,Engineering,50,79,10.63047717,0,8,3,21,9,0.945790946,1.805600896,129,11
E1600,Finance,51,67,11.74588385,1,6,2,21,10,0.627653609,1.647590724,118,8
E1601,Finance,57,71,6.339102535,-1,12,3,13,2,2.043846632,1.771333748,128,15
E1602,Operations,57,73,12.28162859,1,9,7,23,2,1.204671543,1.731715342,130,16
E1603,Operations,48,70,11.31734827,0,8,9,17,3,1.380167194,1.380167194,118,17
E1604,Sales,45,73,13.26471124,1,9,4,15,4,0.911339864,1.051545997,118,13
E1605,Marketing,59,74,11.48236452,0,8,6,22,2,1.121582371,1.762486584,133,14
E1606,Finance,58,65,13.06374564,1,6,2,34,9,0.568838502,2.417563633,123,8
E1607,Engineering,52,51,7.231373005,-1,3,2,20,5,0.607432077,2.429728307,103,5
E1608,HR,59,64,8.210709445,-1,4,4,23,3,0.868554159,2.497093208,123,8
E1609,Engineering,45,66,10.45812093,0,7,6,18,4,1.134566487,1.570938212,111,13
E1610,Marketing,56,65,7.74636954,-1,4,9,28,12,1.486330979,3.201328262,121,13
E1611,Operations,50,71,12.56645898,1,7,6,16,2,0.958245628,1.179379234,121,13
E1612,Engineering,48,56,5.753387533,-1,6,3,17,10,1.332664527,2.517255217,104,9
E1613,Sales,54,77,9.521215519,0,8,5,23,1,1.235598679,2.186059202,131,13
E1614,Marketing,48,60,8.300517501,-1,8,3,21,12,1.182729886,2.257938872,108,11
E1615,Operations,45,72,7.772736825,-1,4,6,17,5,1.139895132,1.937821724,117,10
E1616,HR,55,67,5.887038032,-1,11,3,16,12,2.032804224,2.323204827,122,14
E1617,Operations,52,69,10.12540142,0,5,4,23,6,0.808959575,2.067341136,121,9
E1618,Support,46,67,9.750677424,0,9,4,20,11,1.209226125,1.860347884,113,13
E1619,Sales,48,72,15.71315524,2,7,9,20,11,0.957329706,1.196662133,120,16
E1620,Marketing,57,74,17.46376122,2,14,4,18,12,0.974882625,0.974882625,131,18
E1621,HR,44,64,6.796098164,-1,9,3,22,2,1.539231517,2.821924447,108,12
E1622,Sales,47,76,4.290956788,-2,11,3,15,10,2.646024256,2.835025989,123,14
E1623,Operations,49,88,6.398026516,-1,8,5,17,2,1.757225386,2.29791012,137,13
E1624,Sales,41,65,9.81442108,0,5,7,17,6,1.109629439,1.571975039,106,12
E1625,Marketing,42,50,13.37551255,1,8,4,22,10,0.834752845,1.530380216,92,12
E1626,Finance,44,70,8.555613124,0,6,7,23,10,1.36045692,2.406962243,114,13
E1627,Sales,52,79,11.73483341,1,8,3,19,6,0.863772587,1.491970832,131,11
E1628,Support,60,60,7.602877658,-1,9,5,19,1,1.627362443,2.208563315,120,14
E1629,Sales,56,57,8.538632668,0,10,4,25,7,1.467715603,2.62092072,113,14
E1630,Operations,51,65,10.50038986,0,8,4,14,12,1.043442887,1.217350035,116,12
E1631,Operations,49,66,9.966596073,0,5,10,14,11,1.36778996,1.276603962,115,15
E1632,HR,42,76,9.89182488,0,5,2,19,3,0.642683855,1.744427606,118,7
E1633,Operations,54,70,6.754603012,-1,8,4,17,5,1.547467998,2.192246331,124,12
E1634,Engineering,60,70,13.67768143,1,16,5,29,8,1.430743684,1.975788897,130,21
E1635,Marketing,41,54,13.65499424,1,9,8,26,6,1.160014103,1.774139216,95,17
E1636,Marketing,57,63,13.7052528,1,6,4,10,8,0.680029112,0.680029112,120,10
E1637,Finance,59,80,7.968326947,-1,6,5,23,12,1.226538692,2.564580901,139,11
E1638,Finance,60,75,10.35817065,0,13,2,19,1,1.320635203,1.672804591,135,15
E1639,Marketing,55,61,8.425375551,-1,8,7,13,11,1.591448523,1.379255387,116,15
E1640,Support,50,73,7.07584988,-1,5,8,22,8,1.609737699,2.72417149,123,13
E1641,Finance,42,68,10.85488924,0,14,13,16,3,2.277541312,1.349654111,110,27
E1642,HR,62,71,3.632984731,-2,13,3,22,8,3.453497244,4.748558711,133,16
E1643,Operations,36,71,12.54052046,1,8,8,19,9,1.181638479,1.403195694,107,16
E1644,Marketing,52,66,6.511906591,-1,8,2,21,3,1.331219961,2.795561918,118,10
E1645,Finance,51,60,9.060956514,0,8,0,26,4,0.795153024,2.584247329,111,8
E1646,Marketing,52,80,3.192629193,-2,12,3,24,4,3.577707283,5.724331653,132,15
E1647,Engineering,45,65,15.42327283,2,7,6,15,11,0.791559644,0.913338051,110,13
E1648,Sales,57,64,11.97467314,1,9,5,14,2,1.079025255,1.079025255,121,14
E1649,Operations,52,58,10.2576153,0,5,5,19,9,0.888287593,1.687746427,110,10
E1650,Marketing,42,68,7.93560717,-1,5,3,28,12,0.895294505,3.133530768,110,8
E1651,Sales,46,76,6.802819794,-1,7,7,22,9,1.794223162,2.81949354,122,14
E1652,Finance,41,83,9.399072082,0,8,5,21,11,1.250111539,2.019410947,124,13
E1653,Sales,51,64,10.90663289,0,4,1,18,11,0.419934002,1.511762407,115,5
E1654,Operations,45,85,9.310470455,0,12,5,25,10,1.648809341,2.42471962,130,17
E1655,Marketing,59,80,11.59275928,1,7,5,11,7,0.952928562,0.873517849,139,12
E1656,Engineering,48,66,15.56718844,2,10,5,13,11,0.905404079,0.784683535,114,15
E1657,Support,40,71,6.780540159,-1,8,6,20,7,1.799360933,2.570515619,111,14
E1658,Finance,54,76,10.70945818,0,7,5,23,10,1.024812576,1.964224104,130,12
E1659,Marketing,43,74,15.22364742,2,17,4,17,8,1.294406828,1.047853147,117,21
E1660,Operations,39,71,9.067738156,0,9,4,27,3,1.291253288,2.681833753,110,13
E1661,Finance,53,77,9.582876056,0,5,7,18,2,1.133907261,1.700860891,130,12
E1662,HR,51,82,11.38378016,0,13,5,20,4,1.453514175,1.61501575,133,18
E1663,Sales,58,79,12.02829187,1,10,6,13,1,1.228096527,0.997828428,137,16
E1664,Support,42,52,13.14930985,1,8,2,25,7,0.706748252,1.766870629,94,10
E1665,Operations,35,62,10.32783351,0,5,4,16,8,0.794503203,1.412450138,97,9
E1666,HR,57,66,7.615431736,-1,8,5,21,6,1.508920319,2.437486668,123,13
E1667,Marketing,35,77,11.6822878,1,12,9,22,12,1.655852661,1.734702787,112,21
E1668,Engineering,64,77,7.09925752,-1,12,7,25,12,2.345894047,3.086702693,141,19
E1669,Finance,57,72,10.99587357,0,11,5,13,11,1.333791983,1.083705987,129,16
E1670,Sales,63,62,10.23175358,0,9,3,17,10,1.068399508,1.51356597,125,12
E1671,Finance,55,76,10.15821867,0,2,5,19,1,0.627340278,1.702780753,131,7
E1672,Support,36,73,9.753107708,0,7,7,26,7,1.301949202,2.417905661,109,14
E1673,Marketing,45,76,13.00571548,1,4,1,24,10,0.356997114,1.713586146,121,5
E1674,Finance,48,90,11.85412334,1,8,7,33,2,1.166940724,2.567269594,138,15
E1675,Sales,64,73,12.08370418,1,7,5,16,3,0.917171455,1.222895273,137,12
E1676,Marketing,48,69,8.609055108,0,7,7,27,11,1.456959071,2.809849636,117,14
E1677,Finance,54,85,5.073763718,-2,8,4,21,5,1.975710706,3.457493735,139,12
E1678,Engineering,52,65,8.80862917,0,6,5,19,6,1.121461502,1.937069867,117,11
E1679,Operations,55,84,11.307265,0,15,8,17,10,1.868814883,1.381297957,139,23
E1680,Marketing,50,75,10.09719293,0,8,9,21,10,1.531918937,1.892370452,125,17
E1681,Operations,58,59,8.701676695,0,14,5,25,11,1.958424363,2.576874162,117,19
E1682,Marketing,50,89,10.66429275,0,13,3,19,6,1.371707684,1.628902875,139,16
E1683,Engineering,59,70,9.198424358,0,7,3,15,7,0.980543626,1.470815439,129,10
E1684,Operations,48,59,10.1463978,0,11,10,23,6,1.884016735,2.063446901,107,21
E1685,HR,52,72,4.033583519,-2,10,3,20,8,2.582653084,3.973312437,124,13
E1686,Sales,50,61,12.30143147,1,6,3,21,9,0.676618905,1.578777445,111,9
E1687,HR,47,49,11.83847109,1,9,8,22,12,1.32414521,1.713599684,96,17
E1688,Finance,59,66,16.33674755,2,7,5,37,7,0.692171352,2.134195004,125,12
E1689,Engineering,44,84,7.864197642,-1,7,6,28,11,1.466573798,3.158774334,128,13
E1690,HR,55,79,8.490420668,-1,8,7,25,7,1.580541108,2.63423518,134,15
E1691,Marketing,46,81,10.52279135,0,11,3,21,3,1.214983381,1.822475072,127,14
E1692,Finance,45,79,9.897674003,0,10,6,27,2,1.468203214,2.477592924,124,16
E1693,Finance,55,66,14.73959936,2,14,4,17,12,1.143612337,1.080078318,121,18
E1694,HR,46,59,8.775006278,0,8,5,18,7,1.32992242,1.841431042,105,13
E1695,HR,49,79,9.538829263,0,9,0,23,10,0.8539848,2.1824056,128,9
E1696,Engineering,50,63,8.313351755,-1,4,5,15,7,0.966354567,1.610590945,113,9
E1697,Sales,28,67,14.57086913,2,5,5,12,11,0.642224909,0.77066989,95,10
E1698,HR,37,57,11.46158912,0,6,1,18,4,0.561726112,1.444438573,94,7
E1699,Support,59,56,14.71265762,2,5,3,20,7,0.50914366,1.272859149,115,8
E1700,HR,64,59,18.7451903,3,9,4,26,7,0.658388185,1.316776369,123,13
E1701,Operations,58,62,7.711556228,-1,9,5,14,11,1.60706074,1.60706074,120,14
E1702,Marketing,53,64,13.23458169,1,12,11,14,7,1.615783344,0.983520296,117,23
E1703,Support,49,52,9.229786931,0,8,3,31,9,1.075291213,3.030366146,101,11
E1704,Support,56,73,7.937074917,-1,5,5,10,11,1.118934337,1.118934337,129,10
E1705,Operations,40,67,5.601151557,-1,8,4,23,1,1.81786464,3.48424056,107,12
E1706,Operations,57,72,16.38509933,2,11,0,18,9,0.632725749,1.035369408,129,11
E1707,Finance,50,82,13.00610474,1,10,5,26,4,1.070961575,1.856333397,132,15
E1708,Sales,59,68,9.323714159,0,7,2,15,4,0.871779271,1.452965451,127,9
E1709,Marketing,56,64,11.86580355,1,9,5,22,4,1.088155897,1.709959267,120,14
E1710,Engineering,47,70,4.573072374,-2,8,4,21,5,2.153210867,3.768119018,117,12
E1711,Support,57,61,9.716857448,0,9,6,13,12,1.399664041,1.213042169,118,15
E1712,Engineering,61,69,7.714243305,-1,5,2,20,1,0.803282598,2.295093137,130,7
E1713,HR,53,64,14.33671156,1,2,4,21,4,0.391218155,1.369263542,117,6
E1714,HR,56,70,14.53836612,1,9,3,15,12,0.77228197,0.965352462,126,12
E1715,Engineering,51,75,12.67135498,1,10,3,17,6,0.950893311,1.243475868,126,13
E1716,HR,60,66,12.84208937,1,9,4,16,4,0.939164576,1.155894863,126,13
E1717,Sales,53,64,8.050397425,-1,6,5,26,5,1.215416239,2.872802019,117,11
E1718,Operations,45,63,12.15086448,1,8,5,27,1,0.98852817,2.053096969,108,13
E1719,HR,59,54,5.861850187,-1,2,4,18,10,0.874399737,2.623199212,113,6
E1720,Finance,50,66,5.45750882,-2,6,3,22,9,1.393726319,3.406886558,116,9
E1721,HR,35,77,9.68355652,0,4,3,18,7,0.655212521,1.684832197,112,7
E1722,Marketing,34,83,11.59058818,1,3,4,19,8,0.555970849,1.509063733,117,7
E1723,Sales,47,64,11.79440556,1,9,5,20,8,1.094228249,1.563183213,111,14
E1724,Marketing,46,74,6.228934994,-1,3,8,19,10,1.521662598,2.628326305,120,11
E1725,Marketing,51,72,5.345283806,-2,5,1,16,8,0.945584182,2.52155782,123,6
E1726,Finance,37,71,8.645358695,0,9,4,20,11,1.347798502,2.073536157,108,13
E1727,Sales,60,68,7.370766441,-1,10,5,13,4,1.791950606,1.553023859,128,15
E1728,Sales,57,76,11.8360527,1,7,2,21,8,0.701150129,1.636016967,133,9
E1729,Sales,61,72,6.96141297,-1,3,4,16,9,0.879240912,2.009693513,133,7
E1730,Sales,49,71,15.83290626,2,6,5,25,3,0.653481926,1.485186195,120,11
E1731,Sales,53,61,11.08708062,0,4,8,15,12,0.992795562,1.240994453,114,12
E1732,Finance,45,70,9.559220433,0,9,4,24,7,1.231151493,2.272895064,115,13
E1733,HR,50,60,6.558013064,-1,11,7,16,11,2.381578313,2.1169585,110,18
E1734,Marketing,59,74,6.036614487,-1,9,8,21,7,2.415934542,2.984389729,133,17
E1735,Sales,58,63,9.037248275,0,11,3,14,6,1.394804594,1.394804594,121,14
E1736,Support,40,83,8.26347904,-1,8,7,18,2,1.619262044,1.943114452,123,15
E1737,HR,52,62,4.804514081,-2,8,1,24,3,1.550517386,4.134713029,114,9
E1738,HR,58,61,14.11489894,1,15,5,23,7,1.323197732,1.521677392,119,20
E1739,Marketing,42,57,6.684341058,-1,9,5,19,11,1.82188686,2.472560738,99,14
E1740,Finance,47,68,11.05784071,0,6,3,21,10,0.746402297,1.741605359,115,9
E1741,Engineering,54,81,11.32661558,0,7,2,31,8,0.730127417,2.514883327,135,9
E1742,Engineering,55,72,5.143467057,-2,6,3,21,11,1.464970825,3.418265257,127,9
E1743,HR,46,74,8.84585285,0,9,6,23,12,1.523484073,2.336008912,120,15
E1744,Operations,60,77,5.771100727,-1,7,6,15,12,1.919924178,2.215297129,137,13
E1745,Operations,57,74,11.22279629,0,7,9,23,11,1.309029425,1.881729798,131,16
E1746,Marketing,47,77,10.18755069,0,8,3,16,7,0.983235768,1.430161117,124,11
E1747,Engineering,42,58,9.768152867,0,6,2,22,8,0.742931504,2.043061635,100,8
E1748,HR,48,88,7.539483119,-1,9,6,17,3,1.756546596,1.990752808,136,15
E1749,Finance,54,79,13.54311018,1,8,5,18,7,0.893894073,1.237699486,133,13
E1750,Engineering,44,68,8.866512463,0,5,4,23,12,0.912176418,2.331117513,112,9
E1751,HR,48,60,5.567958639,-1,8,8,23,6,2.436068934,3.501849093,108,16
E1752,HR,54,75,7.167124088,-1,6,7,21,3,1.59174758,2.571284552,129,13
E1753,Sales,47,72,3.978683338,-2,11,6,18,3,3.414557393,3.61541371,119,17
E1754,Finance,39,68,8.036962568,-1,11,8,14,4,2.102476342,1.549193094,107,19
E1755,Sales,44,65,7.272838485,-1,6,3,25,11,1.087897463,3.021937397,109,9
E1756,Marketing,42,72,12.08373479,1,5,5,23,1,0.764307758,1.757907842,114,10
E1757,Sales,54,72,11.71668263,1,6,5,24,6,0.865005467,1.887284655,126,11
E1758,Support,44,72,10.63798165,0,5,6,17,11,0.945181074,1.460734388,116,11
E1759,Sales,46,59,12.84136269,1,5,5,24,10,0.722472218,1.733933322,105,10
E1760,Support,54,71,6.464790589,-1,2,8,17,4,1.339622308,2.277357924,125,10
E1761,Engineering,37,70,10.95496057,0,9,5,24,10,1.171061998,2.007534853,107,14
E1762,Operations,52,65,5.685990486,-1,15,3,15,10,2.692196472,2.24349706,117,18
E1763,HR,45,83,8.569463918,0,8,1,14,12,0.940491555,1.462986863,128,9
E1764,Support,49,84,11.02355566,0,7,4,16,2,0.914870802,1.330721166,133,11
E1765,Finance,42,69,8.404709657,-1,9,8,20,9,1.807604979,2.126594093,111,17
E1766,Sales,45,70,14.89976146,2,8,5,21,5,0.817622329,1.320774532,115,13
E1767,Support,50,62,8.955892421,0,15,6,22,4,2.109303628,2.209746658,112,21
E1768,Finance,63,74,12.40236537,1,6,5,14,11,0.820750643,1.044591728,137,11
E1769,Operations,54,63,9.206415031,0,5,6,21,4,1.077753547,2.057529499,117,11
E1770,Operations,57,61,10.39500105,0,2,3,16,12,0.438788902,1.404124487,118,5
E1771,Sales,49,70,8.904905956,0,8,3,18,4,1.110560771,1.817281262,119,11
E1772,Marketing,46,59,10.53143645,0,8,8,14,5,1.387511441,1.214072511,105,16
E1773,Sales,45,66,15.17994386,2,12,3,18,3,0.927073674,1.112488409,111,15
E1774,Engineering,60,75,14.62947323,2,9,4,16,7,0.831761878,1.023706926,135,13
E1775,Support,51,65,8.538493824,0,6,10,26,6,1.677413677,2.725797225,116,16
E1776,HR,49,68,9.312984007,0,10,2,19,1,1.163581752,1.842337774,117,12
E1777,Marketing,45,84,10.1525174,0,6,2,23,4,0.717326834,2.062314649,129,8
E1778,Sales,53,56,11.92626115,1,10,3,21,5,1.005704577,1.624599701,109,13
E1779,Finance,46,64,15.56345606,2,10,3,15,3,0.784860355,0.905608102,110,13
E1780,Marketing,50,64,13.85782816,1,3,5,21,1,0.538436703,1.413396344,114,8
E1781,Support,44,70,9.199727985,0,12,4,26,4,1.568669284,2.549087587,114,16
E1782,Marketing,59,64,11.20902341,0,6,1,19,11,0.573346431,1.556226028,123,7
E1783,Support,48,66,10.67716941,0,11,4,24,11,1.284557881,2.05529261,114,15
E1784,Sales,46,63,8.182700327,-1,9,7,19,6,1.742406855,2.069108141,109,16
E1785,Support,52,74,13.04063294,1,14,4,15,11,1.281993488,1.068327907,126,18
E1786,Marketing,45,93,2.457948172,-3,8,5,22,5,3.759454842,6.362154348,138,13
E1787,Finance,56,69,13.01838808,1,12,6,26,7,1.2840278,1.854706822,125,18
E1788,Operations,33,78,11.23560579,0,9,5,16,10,1.144201622,1.307658997,111,14
E1789,Marketing,46,81,4.58062351,-2,9,2,20,4,1.971105913,3.583828933,127,11
E1790,Support,53,74,6.874694629,-1,6,3,26,2,1.142901461,3.301715333,127,9
E1791,Operations,71,67,3.802350628,-2,6,6,20,9,2.498776314,4.164627189,138,12
E1792,Support,43,77,15.09032859,2,3,10,22,6,0.807938752,1.367280965,120,13
E1793,Finance,50,80,7.025072559,-1,12,7,17,5,2.367579839,2.118360909,130,19
E1794,Support,55,81,12.73059037,1,3,6,29,1,0.655470723,2.11207233,136,9
E1795,Sales,39,66,12.83764993,1,3,5,17,5,0.578132851,1.228532308,105,8
E1796,HR,42,82,9.637987466,0,7,8,21,12,1.410041142,1.974057599,124,15
E1797,Marketing,46,73,8.006284016,-1,8,5,17,8,1.443436602,1.887570941,119,13
E1798,HR,40,54,11.53829623,0,8,3,26,10,0.87731218,2.073646971,94,11
E1799,Support,50,69,10.64627758,0,7,7,19,3,1.202100835,1.631422562,119,14
E1800,Finance,52,60,12.8087131,1,5,4,29,5,0.6517624,2.10012329,112,9
E1801,Marketing,56,84,6.480081912,-1,7,3,18,12,1.336883756,2.40639076,140,10
E1802,Support,49,70,13.06729691,1,9,4,18,3,0.924129212,1.279563524,119,13
E1803,Operations,51,69,14.04304067,1,7,6,15,12,0.864186988,0.997138832,120,13
E1804,Engineering,56,74,9.229695871,0,8,5,21,10,1.270810019,2.052846953,130,13
E1805,Support,62,67,7.132047842,-1,6,6,16,8,1.475643065,1.967524086,129,12
E1806,HR,56,88,8.550143769,0,10,7,22,12,1.780077914,2.303630242,144,17
E1807,Marketing,49,92,8.079609459,-1,11,4,18,6,1.652053436,1.982464123,141,15
E1808,HR,53,79,9.457492523,0,12,7,10,10,1.816879138,0.956252178,132,19
E1809,Marketing,50,64,7.785604931,-1,5,8,21,7,1.479693214,2.390273654,114,13
E1810,Support,46,72,11.36952353,0,10,3,25,11,1.05097015,2.021096442,118,13
E1811,Sales,44,64,11.91007413,1,7,2,20,3,0.697130002,1.549177782,108,9
E1812,Operations,57,53,8.922996843,0,10,5,24,3,1.511640106,2.41862417,110,15
E1813,Support,50,74,4.136569885,-2,9,7,20,4,3.114919169,3.893648962,124,16
E1814,HR,55,74,11.32907822,0,5,5,16,11,0.811090645,1.297745031,129,10
E1815,Engineering,55,64,5.574620448,-1,6,3,23,9,1.368900315,3.498300804,119,9
E1816,Engineering,59,67,10.7487659,0,4,6,20,12,0.851153227,1.702306453,126,10
E1817,Finance,49,75,10.21560418,0,8,5,29,7,1.159099393,2.585683262,124,13
E1818,Marketing,53,83,9.013089646,0,5,7,18,4,1.198431296,1.797646944,136,12
